run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,AUSTRIAN AIRLINES,A,C, 17 , 0 , 88.2352941176471 , 0 , 0 , 5.88235294117647 , 5.88235294117647 , 0 , 20.2352941176471 , 0 , 10 , 100 , 0.6 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,AUSTRIAN AIRLINES,D,C, 17 , 0 , 64.7058823529412 , 29.4117647058824 , 0 , 0 , 5.88235294117647 , 0 , 20.9411764705882 , 0 , 9 , 55.5555555555556 , 13.7777777777778 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,BRITISH AIRWAYS CITIEXPRESS LTD,A,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,BRITISH AIRWAYS CITIEXPRESS LTD,D,C, 2 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,FIRST CHOICE AIRWAYS LTD,A,C, 15 , 0 , 66.6666666666667 , 6.66666666666667 , 26.6666666666667 , 0 , 0 , 0 , 15.6666666666667 , 0 , 15 , 33.3333333333333 , 42.6666666666667 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,FIRST CHOICE AIRWAYS LTD,D,C, 15 , 0 , 46.6666666666667 , 26.6666666666667 , 20 , 0 , 6.66666666666667 , 0 , 33.4666666666667 , 0 , 15 , 86.6666666666667 , 15.8666666666667 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,INNSBRUCK,FLYBE.BRITISH EUROPEAN,A,C, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,KLAGENFURT,EXCEL AIRWAYS LTD,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 100 , 0 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,KLAGENFURT,EXCEL AIRWAYS LTD,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 50 , 21.5 
23-Mar-2005 14:51,200412,BIRMINGHAM,AUSTRIA,SALZBURG,BRITANNIA AIRWAYS AND THOMSONFLY,A,C, 12 , 0 , 91.6666666666667 , 0 , 0 , 8.33333333333333 , 0 , 0 , 10.3333333333333 , 0 , 13 , 61.5384615384615 , 48.6923076923077 
